,text,target,sender,link,hostile,If hostile is it directed ?,group,id
4004,@AlexisKatrice why nigga 😂😂,AlexisKatrice,_DreamChaser__4,https://twitter.com/statuses/1099762552249176066,0,0,11,1099762552249176066
4005,@Zuckles Even for a retard like yourself I would say not!,Zuckles,seek031,https://twitter.com/statuses/1105236277283049472,1,1,10,1105236277283049472
4006,@darkpitstaff id like to see u try u silly cunt id put ye in the ground,darkpitstaff,snooterluvr2000,https://twitter.com/statuses/1099722094894612481,1,1,11,1099722094894612481
4007,"@1goodtyme2013 @LB4Wakanda @Chuckie406402 Isn't the the track for that coaster  blue ? Been there and rode before ,ans yes I would again. Six flags, kings dominion and Bush gardens all got there fair share of attention from me ,when I lived east coast style. Now out here in Montana... Silverwood is the shit in Idaho!",1goodtyme2013,funnyskins74,https://twitter.com/statuses/1100412040009572353,0,0,0,1100412040009572353
4008,@RT_com https://t.co/2Pmz53uCX8,RT_com,JamesMichaelCr6,https://twitter.com/statuses/1095349029557264384,0,0,10,1095349029557264384
4009,"@TomBalawejder @olex_scherba We had that going and it was working well til some bitch-ass puppet named Donald, was bought and duped &amp; rigged the presidential election and has done everything he can to curry favor with his puppet master Putin. #IMPEACHANDINDICTDONALD🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽",TomBalawejder,Twtthatshitout,https://twitter.com/statuses/1095576705681354752,1,0,0,1095576705681354752
4010,"@homemadepaiz @Patriot25929206 @DougSmallish @DN_Lupus @fze_ent @JosephBolinAm @PatrickKrohn3 @RealEagleBites @Shadow_408 @nodailyshitnews @CycloneRacer @saintmorpheus Retard, A 16 year old marrying a 27 year old are within the same generation 😴 = Normal. Like a 36 year old lady marrying a 47 year old man = Same Generation.  See how you're mentally defective leftists? No logic, No common sense = Low IQ",homemadepaiz,uncle_sammy2000,https://twitter.com/statuses/1105218307223887873,1,1,1,1105218307223887873
4011,@JeremiahCruz12 https://t.co/MFFPJmHXkV,JeremiahCruz12,imsaltYT,https://twitter.com/statuses/1095157873363931136,0,0,1,1095157873363931136
4012,@exccpt me i grind your dick,exccpt,ctran424,https://twitter.com/statuses/1099765686614790145,1,1,10,1099765686614790145
4013,@Tekno_Titan @OmertaBk @curvychxn @DarthLetalis Bahaha I blocked the shit stain so I can’t screengrab anymore,Tekno_Titan,claudiamaeee,https://twitter.com/statuses/1095117386217222144,0,0,1,1095117386217222144
4014,@PamelaGeller Allowing jihadi John and jihadi Jane to return would advertise Englands demise as a gutless caliphate.,PamelaGeller,StevenRKing55,https://twitter.com/statuses/1099733916305494017,1,0,10,1099733916305494017
4015,@MDIII_Music @EmpireSportsNYK @BounceEditz @kporzee Fuck you bitch,MDIII_Music,FrankieU602,https://twitter.com/statuses/1095468056506261504,1,1,0,1095468056506261504
4016,@Thecurlymolloy W-what the fuck... https://t.co/YslAz9ok0y,Thecurlymolloy,po15on1vy,https://twitter.com/statuses/1094922514009075712,0,0,10,1094922514009075712
4017,@Ander9093 @mpgabster What a ugly little cunt. What did he think was gonna Happen? Must have about 7 brain cells.,Ander9093,CJJAY89,https://twitter.com/statuses/1105177719107715072,1,0,11,1105177719107715072
4018,@PontiacMadeDDG Nigga what😕? Yeah aight https://t.co/kF7OK9emfI,PontiacMadeDDG,Thatgirlvso,https://twitter.com/statuses/1099873207883051010,0,0,10,1099873207883051010
4019,"@angooders @MarkLaw404 Because Atsu is shit, too",angooders,NUFC_Index,https://twitter.com/statuses/1101930764332085249,0,0,1,1101930764332085249
4020,@HBJohnXuandou @AngriestPat @ArmadaUGS maaaaaaaan FUCK armada,HBJohnXuandou,RadShiro,https://twitter.com/statuses/1101783986831912960,1,0,0,1101783986831912960
4021,@brayden_mcmahan @TKaedingRacing Is Bad Ass been a Fan since he started,brayden_mcmahan,PauLCa916,https://twitter.com/statuses/1100997268323233792,0,0,10,1100997268323233792
4022,@DickCharleh Love arvion he sexy as fuck but dat nigga ROC is trash look at his old wrinkled out of shape ass smfh,DickCharleh,10Adaptation,https://twitter.com/statuses/1105179085494468609,1,0,10,1105179085494468609
4023,@RetZCraft You're such a faggot https://t.co/n1LGm5PhoT,RetZCraft,DeadwithFury,https://twitter.com/statuses/1099840469020794880,1,1,1,1099840469020794880
4024,"@DenicioShoots That’s all I was hearing a month ago, when I first heard about her. “Yeah she nigga and did so and so. But her ass fat and I’d still fuck” 🤦🏽‍♀️",DenicioShoots,Beauty_TheBeat,https://twitter.com/statuses/1105178286500405248,0,0,11,1105178286500405248
4025,@CMo_256 A BIG MISTAKE NIGGA! Wild part is my mom and dad was married but I guess they only wanted one child 😂😂,CMo_256,TheBigMamba,https://twitter.com/statuses/1099738879735808001,0,0,11,1099738879735808001
4026,@DonDada_bitkh buy your own. broke nigga,DonDada_bitkh,nic00llee,https://twitter.com/statuses/1105388815634628608,1,1,1,1105388815634628608
4027,"@officialcclionx and @AlexDeLaFlor Lesbian Goddesses worship tits,  ass,   and cunt. (c)Lick, join, cum! To cum, and cum, and cum.    #Welivetogether.CUM https://t.co/S7g2QEhjNi  #welivetogether   #lesbian_porn  #Alina_Lopez #Kitty_Carrera #Reality_Kings  #pussy_licking  #tongue https://t.co/MJlo6TIWke",officialcclionx,Mike64947921,https://twitter.com/statuses/1099740566965825536,1,1,10,1099740566965825536
4028,@TeshPrettyAzz Shit be intense! Lol,TeshPrettyAzz,Dexluger,https://twitter.com/statuses/1100228666661978114,0,0,1,1100228666661978114
4029,@xEnoughSaidx 🤤🤤🤤🤤🤤fuck you’re beautiful,xEnoughSaidx,Nicifrmdastacks,https://twitter.com/statuses/1099801284629184512,0,0,10,1099801284629184512
4030,"@themichaelowen Even when you finally said something a little bit controversial, you still sounded like a boring twat",themichaelowen,_chocolatefrog1,https://twitter.com/statuses/1099992794943406080,1,1,10,1099992794943406080
4031,"@thoughtgenerate @_omeara_r Yeah I remember back then when not washing and greasy hair was fashionable, times have changed gypo",thoughtgenerate,nffc_red_dog,https://twitter.com/statuses/1100179263381229570,0,0,0,1100179263381229570
4032,@JuicyJayHoe Fucking right... like don’t be tryna get sexy for them raggedy bi-bi-bitches whore!!! Now bring yo sexy ass here RET NA!!,JuicyJayHoe,KittystchaB,https://twitter.com/statuses/1101252903162073088,1,0,0,1101252903162073088
4033,@newborn_crotch @killchris__ @wristofer This nigga Marc not even platinum rank 🤦🏽‍♂️,newborn_crotch,BragHeavy,https://twitter.com/statuses/1105177185629945857,1,0,11,1105177185629945857
4034,@CartoonzNCereal @BonjourJavah Lol nah nigga you gay,CartoonzNCereal,LoveSosa_1856,https://twitter.com/statuses/1100078619009806344,1,1,0,1100078619009806344
4035,@rubeom5 When you Give a hood nigga a little money they don’t know how to act,rubeom5,daisy_arciniega,https://twitter.com/statuses/1105526429289074688,0,0,11,1105526429289074688
4036,@WhatsYourAtMate He’s bad ass.,WhatsYourAtMate,Spaniard_1221,https://twitter.com/statuses/1095059061123371009,1,0,11,1095059061123371009
4037,@simcardbot @P07H34D p07h4d more like shitty weed fsggot retard,simcardbot,cocnballz29,https://twitter.com/statuses/1105214698599800833,1,1,10,1105214698599800833
4038,@Panther_NoTiger Stfu nigga,Panther_NoTiger,UncleTreY_,https://twitter.com/statuses/1099801274759942144,1,1,11,1099801274759942144
4039,"@king_kohlrab Heh some are to help me sleep.  But others 100% yes- new codex series, nerd culture series, sex revo series, contrapoint debate, alt rigt series- 🔥🔥🔥",king_kohlrab,tradpoaster1000,https://twitter.com/statuses/1101359269306421248,0,0,1,1101359269306421248
4040,"@lilchadnasty @nattt_nattt_ @lilnastybitch12 @SienaGone1 Bitch she almost did fr , i was finna do it 😭😭😭",lilchadnasty,LaniiJeannn,https://twitter.com/statuses/1101556507827757057,0,0,11,1101556507827757057
4041,@MarkOStack Oh shit I just meant getting it off. I didn't think about that.,MarkOStack,Joe_Hunter,https://twitter.com/statuses/1095335297888309251,0,0,11,1095335297888309251
4042,"@iamwhatyouaint @urltv @AYEVERB Shiiiiiiiiid thay nigga Beasley uh call time on my ass 17 bars in.. He like “Damn not yet, to early”?🤷🏾‍♂️😂 I’m like Beas, that’s a fast 2 minutes bruh🤦🏾‍♂️😂😂",iamwhatyouaint,BRIZZRAWSTEEN,https://twitter.com/statuses/1105486383609716737,0,0,1,1105486383609716737
4043,@AkaRyduh Embrace my vagina so shamelessly I go for a walk with on my clitoris,AkaRyduh,sextsbot,https://twitter.com/statuses/1101043636702273536,0,0,1,1101043636702273536
4044,@JillKassidyy hot ass,JillKassidyy,JacoBenavides,https://twitter.com/statuses/1100001314212327424,1,1,10,1100001314212327424
4045,@barstoolsports Man what the fuck are we gonna do?,barstoolsports,VOL_de_MORE,https://twitter.com/statuses/1095157789712961538,0,0,0,1095157789712961538
4046,@ethanaaaaaa That shit hurted,ethanaaaaaa,Micah_Leee,https://twitter.com/statuses/1099538346609659904,0,0,1,1099538346609659904
4047,"@_TheRealJosef Nigga who the hell you been liking for five years, that’s ridiculous.",_TheRealJosef,xclusivechoc,https://twitter.com/statuses/1100042466705793024,0,0,11,1100042466705793024
4048,"@kepa_46 is a next level cunt.. don't even support Chelsea, but the disrespect was deep and it affected the while team's mentality at the end as we all saw.. #Sarri could be shit or hero, but you shouldn't humiliate ur manager like that. #period",kepa_46,bryaan97,https://twitter.com/statuses/1099778484082302976,1,1,0,1099778484082302976
4049,"@CFCDaily You lot are pigs, crying about bringing in new players and when CHO doesn't get minutes..Kill your manager. Fucking retard fanbase.",CFCDaily,musk_city,https://twitter.com/statuses/1105452572935114759,1,1,10,1105452572935114759
4050,@Erotik_Center #sex #hot #girls @TheHardDepot @VirtuAss @Redhat_Babes @OfBosk @CMP_4U @VirtuAss @Redhat_Babes @Bmore_horny @PornoxDia  @HQPornHQ @PornBabesStars @djuroXXX @PornoxDia @swo2212 @AssReFocus @Vdsxx1 @jopower666 @XxX__HDD @biencalmex @R_sidney_,Erotik_Center,gdsrghfd15,https://twitter.com/statuses/1095290976271249408,0,0,10,1095290976271249408
4051,@jiboryy @xakadmikx @Liibiie @ItzSpiderDoge @x5678967 @ruhme @sfli2014 Are u retard I literally said “I’ll go on a date with you.” Instead of: Ill dm you PayPal do u really think I cared that much lol,jiboryy,XxGodHimself,https://twitter.com/statuses/1105291523476860929,1,1,10,1105291523476860929
4052,@AccentBeats @YouTube @YTCreators @BeatStars @SocialBlade Aye @YouTube @YTCreators @TeamYouTube take care of this BLACKMAILING nigga ASAP!,AccentBeats,cardeofromthe5,https://twitter.com/statuses/1099872687701164033,1,1,10,1099872687701164033
4053,@BlueGooty I know nigga dam,BlueGooty,Trevor_Foreplay,https://twitter.com/statuses/1101658994916184064,0,0,1,1101658994916184064
4054,"@AlexisIkomoni ""I don't even chase licka, why would I chase a nigga"" https://t.co/EShqEdAlCp",AlexisIkomoni,Natural_OneDurr,https://twitter.com/statuses/1105263699273625605,0,0,11,1105263699273625605
4055,@KAEE3_ @llehsyt go at that nigga top,KAEE3_,itsfendiii,https://twitter.com/statuses/1099888486910488576,1,0,11,1099888486910488576
4056,@kalisha_13 Whatchu know about bebo? Nigga,kalisha_13,Bolmanfour,https://twitter.com/statuses/1099743782931714050,0,0,10,1099743782931714050
4057,@MikeTaylorShow @ticket760 @DurhamBulls Listening to that national cunt was death...,MikeTaylorShow,acetenstraight,https://twitter.com/statuses/1105240063473004544,1,0,10,1105240063473004544
4058,@sxmos_ Would you jihadi jokes really BOMB for you??,sxmos_,CGrapey,https://twitter.com/statuses/1099949506936754176,1,1,0,1099949506936754176
4059,@_wtfyoushea Do it. That ain’t ya nigga,_wtfyoushea,YoDEEK,https://twitter.com/statuses/1099887622212661249,0,0,11,1099887622212661249
4060,@Ace_Sparkz nigga dis u,Ace_Sparkz,Killaxo_,https://twitter.com/statuses/1100041317852299265,0,0,11,1100041317852299265
4061,@traybills Trey dont trip about that fuck them nigga anit going fuck with u  No cap,traybills,KeboMcdade,https://twitter.com/statuses/1100109190645846017,1,1,10,1100109190645846017
4062,@tayk This is why this nigga a goat 😂😂,tayk,yungty1111,https://twitter.com/statuses/1099793653843804163,0,0,10,1099793653843804163
4063,@_MelissaShante Tell that nigga!!,_MelissaShante,TommyTrilfiger,https://twitter.com/statuses/1099816290372460544,0,0,11,1099816290372460544
4064,@CelebsGoDating @georgia_steel I don’t see the need of why she’s always a fucking cunt with that god awful voice that goes straight through you 🙃🙃,CelebsGoDating,AliseMMay,https://twitter.com/statuses/1100181841418616832,1,0,0,1100181841418616832
4065,@Loveable__Lady Exactly &amp; she probably don’t have any support while she work... smh at least 10k due to the fact he’s not present should be str8 but she’s doing that shit alone fr fr &amp; the kid can pass at anytime due to his condition,Loveable__Lady,KingPinLiving,https://twitter.com/statuses/1096243879580454912,0,0,0,1096243879580454912
4066,@Ragzson 😂 nigga you gotta invent and let non compare you...you ain't dog or trash😂,Ragzson,Dantoh01,https://twitter.com/statuses/1099722060371238916,0,0,11,1099722060371238916
4067,@Grindtimetray_ Nigga what,Grindtimetray_,KeyRoyal_,https://twitter.com/statuses/1105549385205760001,0,0,11,1105549385205760001
4068,@RlCKYSPANlSH Grand elf or no one!!! Lol i literally figured out what i hate this movie so much and that’s it.... i was in the theatres like “whotf is this nigga” when dumbledore walked up .... that ain’t GANDELF! https://t.co/4bQTYZILA9,RlCKYSPANlSH,QuasiFotoh,https://twitter.com/statuses/1099823829889601537,0,0,11,1099823829889601537
4069,@ThePubertyFiary Damn wtf nigga look like she from Alabama and fucks her cousins,ThePubertyFiary,Twitch_xChristo,https://twitter.com/statuses/1101048509959041029,1,0,11,1101048509959041029
4070,@rynegm Happy Birthday my nigga. Got anything planned?,rynegm,KyloRFC,https://twitter.com/statuses/1105176452599668736,0,0,11,1105176452599668736
4071,"@RICOriq The nigga is trash.simple,nothing else to it",RICOriq,808cactus,https://twitter.com/statuses/1099773783316025346,1,0,10,1099773783316025346
4072,"@KWT62 Yeah, kinda like blackface...just being a racist cunt for shits and giggles. Fucker Carlson needs to be sacked",KWT62,BobbyFairview,https://twitter.com/statuses/1105314704300359681,1,1,1,1105314704300359681
4073,@DearChenette And then when all the population is replaced by idle sponges the BBC will fall due to no twat paying for a licence... 😂😂😂😂,DearChenette,brexitforexit,https://twitter.com/statuses/1099982916673769477,1,0,0,1099982916673769477
4074,@INCIndia RAGA Loves terrorist and jihadi.,INCIndia,Praveen04576230,https://twitter.com/statuses/1105293332727554049,1,1,10,1105293332727554049
4075,@MikeClayNFL @KaileyMizelle @GrahamBarfield @allinkid @MarcasG @Jason_OTC @NicoleCohenFF Really? Separate checks? Cmon Mike don’t be such a cheap-ass!,MikeClayNFL,DynoM0nkey,https://twitter.com/statuses/1101695528314830848,1,0,10,1101695528314830848
4076,@Troy_Donna1 *she started to ride my cock as she started to french kiss you*,Troy_Donna1,ModernAssassin1,https://twitter.com/statuses/1101538749496942594,1,0,1,1101538749496942594
4077,@bklynsummers But are y’all shaming tristian? No. That nigga been cheating so he wrong too. But yeah jordyn fucked up too.,bklynsummers,KYRAH___,https://twitter.com/statuses/1100514360672235520,1,0,10,1100514360672235520
